"habitat","position","substrate","shade","fishNotes","habitatExtra","substrateExtra","signal","lon","lat","trackedTime_EST","shift","river","tagID","source","airTemp","cloud","precip","startTime_EST","endTime_EST","isoID","streamNotes","isoTime_EST","downstreamGPS","downstreamGain","upstreamGPS","upstreamGain","totalDischarge","meanTemp","flowTime_EST"
"Run","Center",NA,"Fully shaded","May have moved upstream while searching for the tag","Woody_debris","Pebble,Rock,Sand",NA,-72.3262515,42.445304,"2024-08-06 08:58:00","day","UNDERHILL",33,"iPad",72,"Cloudy","Weak rain","07:25","12:23","UNDH202408060810EST","Found a dead fish, cut it open to make sure it wasn’t a tagged fish and there wasn’t a dead tag inside (no tag found)","08:10","42.4442161 degrees N, 72.3234504 degrees W",70,"42.4459050 degrees N, 72.3317080 degrees W",70,0.04,20.53,"2024-08-06 08:06:36"
"Riffle","Center",NA,"Fully shaded","","Woody_debris","Rock,Granule",NA,-72.3263431666667,42.4453563333333,"2024-08-06 11:30:00","day","UNDERHILL",33,"iPad",72,"Cloudy","Weak rain","07:25","12:23","UNDH202408060810EST","Found a dead fish, cut it open to make sure it wasn’t a tagged fish and there wasn’t a dead tag inside (no tag found)","08:10","42.4442161 degrees N, 72.3234504 degrees W",70,"42.4459050 degrees N, 72.3317080 degrees W",70,0.04,20.53,"2024-08-06 08:06:36"
"Riffle","Center",NA,"Fully shaded","","","Sand,Rock",NA,-72.327869,42.4452076666667,"2024-08-06 11:35:00","day","UNDERHILL",45,"iPad",72,"Cloudy","Weak rain","07:25","12:23","UNDH202408060810EST","Found a dead fish, cut it open to make sure it wasn’t a tagged fish and there wasn’t a dead tag inside (no tag found)","08:10","42.4442161 degrees N, 72.3234504 degrees W",70,"42.4459050 degrees N, 72.3317080 degrees W",70,0.04,20.53,"2024-08-06 08:06:36"
"Pool","Center",NA,"Fully shaded","","Woody_debris","Rock,Sand",NA,-72.327839,42.4448546666667,"2024-08-06 11:41:00","day","UNDERHILL",44,"iPad",72,"Cloudy","Weak rain","07:25","12:23","UNDH202408060810EST","Found a dead fish, cut it open to make sure it wasn’t a tagged fish and there wasn’t a dead tag inside (no tag found)","08:10","42.4442161 degrees N, 72.3234504 degrees W",70,"42.4459050 degrees N, 72.3317080 degrees W",70,0.04,20.53,"2024-08-06 08:06:36"
"Pool","Center",NA,"Fully shaded","","Woody_debris","Sand,Rock",NA,-72.3278753333333,42.444845,"2024-08-06 12:04:00","day","UNDERHILL",44,"iPad",72,"Cloudy","Weak rain","07:25","12:23","UNDH202408060810EST","Found a dead fish, cut it open to make sure it wasn’t a tagged fish and there wasn’t a dead tag inside (no tag found)","08:10","42.4442161 degrees N, 72.3234504 degrees W",70,"42.4459050 degrees N, 72.3317080 degrees W",70,0.04,20.53,"2024-08-06 08:06:36"
"Riffle","Right",NA,"Fully shaded","","","Rock,Sand",NA,-72.3278061666667,42.445195,"2024-08-06 12:11:00","day","UNDERHILL",45,"iPad",72,"Cloudy","Weak rain","07:25","12:23","UNDH202408060810EST","Found a dead fish, cut it open to make sure it wasn’t a tagged fish and there wasn’t a dead tag inside (no tag found)","08:10","42.4442161 degrees N, 72.3234504 degrees W",70,"42.4459050 degrees N, 72.3317080 degrees W",70,0.04,20.53,"2024-08-06 08:06:36"
"Riffle","Center",NA,"Fully shaded","","","Rock",NA,-72.3261361666667,42.4453015,"2024-08-06 12:16:00","day","UNDERHILL",33,"iPad",72,"Cloudy","Weak rain","07:25","12:23","UNDH202408060810EST","Found a dead fish, cut it open to make sure it wasn’t a tagged fish and there wasn’t a dead tag inside (no tag found)","08:10","42.4442161 degrees N, 72.3234504 degrees W",70,"42.4459050 degrees N, 72.3317080 degrees W",70,0.04,20.53,"2024-08-06 08:06:36"
"Glide","Left",NA,"Mostly shaded","","","Rock,Pebble",NA,-72.3264343333333,42.4452818333333,"2024-08-06 17:18:00","night","UNDERHILL",33,"iPad",73,"Cloudy","Weak rain","17:59","22:13","UNDH202408061801EST","","18:01","Lat:42.4442383 N Long: 72.3236331 W",80,"Lat 42.4436998. Long 72.3297100",45,-1.14,19.57,"2024-08-06 17:56:47"
"Run","Right",NA,"Night","","","Pebble,Rock,Sand",NA,-72.3278733333333,42.4452866666667,"2024-08-06 17:24:00","night","UNDERHILL",45,"iPad",73,"Cloudy","Weak rain","17:59","22:13","UNDH202408061801EST","","18:01","Lat:42.4442383 N Long: 72.3236331 W",80,"Lat 42.4436998. Long 72.3297100",45,-1.14,19.57,"2024-08-06 17:56:47"
"Pool","Center",NA,"Night","","","Boulder,Rock",NA,-72.3279173333333,42.4450058333333,"2024-08-06 17:29:00","night","UNDERHILL",44,"iPad",73,"Cloudy","Weak rain","17:59","22:13","UNDH202408061801EST","","18:01","Lat:42.4442383 N Long: 72.3236331 W",80,"Lat 42.4436998. Long 72.3297100",45,-1.14,19.57,"2024-08-06 17:56:47"
"Pool","Center",NA,"Night","","","Rock",NA,-72.3296243333333,42.4436675,"2024-08-06 17:39:00","night","UNDERHILL",35,"iPad",73,"Cloudy","Weak rain","17:59","22:13","UNDH202408061801EST","","18:01","Lat:42.4442383 N Long: 72.3236331 W",80,"Lat 42.4436998. Long 72.3297100",45,-1.14,19.57,"2024-08-06 17:56:47"
"Run","Left",NA,"Fully shaded","","","Rock,Sand",NA,-72.3263898333333,42.4454906666667,"2024-08-06 18:11:00","night","UNDERHILL",33,"iPad",73,"Cloudy","Weak rain","17:59","22:13","UNDH202408061801EST","","18:01","Lat:42.4442383 N Long: 72.3236331 W",80,"Lat 42.4436998. Long 72.3297100",45,-1.14,19.57,"2024-08-06 17:56:47"
"Run","Center",NA,"Fully shaded","","","Sand,Rock",NA,-72.3278555,42.4451931666667,"2024-08-06 18:15:00","night","UNDERHILL",45,"iPad",73,"Cloudy","Weak rain","17:59","22:13","UNDH202408061801EST","","18:01","Lat:42.4442383 N Long: 72.3236331 W",80,"Lat 42.4436998. Long 72.3297100",45,-1.14,19.57,"2024-08-06 17:56:47"
"Run","Center",NA,"Fully shaded","","","Pebble,Rock,Sand",NA,-72.3282701666667,42.445282,"2024-08-06 18:24:00","night","UNDERHILL",44,"iPad",73,"Cloudy","Weak rain","17:59","22:13","UNDH202408061801EST","","18:01","Lat:42.4442383 N Long: 72.3236331 W",80,"Lat 42.4436998. Long 72.3297100",45,-1.14,19.57,"2024-08-06 17:56:47"
"Run","Center",NA,"Fully shaded","","","Sand,Rock,Boulder",NA,-72.3296606666667,42.4437845,"2024-08-06 18:30:00","night","UNDERHILL",35,"iPad",73,"Cloudy","Weak rain","17:59","22:13","UNDH202408061801EST","","18:01","Lat:42.4442383 N Long: 72.3236331 W",80,"Lat 42.4436998. Long 72.3297100",45,-1.14,19.57,"2024-08-06 17:56:47"
"Riffle","Center",NA,"Night","","","Rock",NA,-72.3263788333333,42.4454285,"2024-08-06 19:03:00","night","UNDERHILL",33,"iPad",73,"Cloudy","Weak rain","17:59","22:13","UNDH202408061801EST","","18:01","Lat:42.4442383 N Long: 72.3236331 W",80,"Lat 42.4436998. Long 72.3297100",45,-1.14,19.57,"2024-08-06 17:56:47"
"Pool","Center",NA,"Night","","","Rock,Pebble",NA,-72.3277175,42.4451135,"2024-08-06 19:10:00","night","UNDERHILL",45,"iPad",73,"Cloudy","Weak rain","17:59","22:13","UNDH202408061801EST","","18:01","Lat:42.4442383 N Long: 72.3236331 W",80,"Lat 42.4436998. Long 72.3297100",45,-1.14,19.57,"2024-08-06 17:56:47"
"Pool","Center",NA,"Night","","","Pebble,Rock,Boulder",NA,-72.3279446666667,42.4448955,"2024-08-06 19:11:00","night","UNDERHILL",44,"iPad",73,"Cloudy","Weak rain","17:59","22:13","UNDH202408061801EST","","18:01","Lat:42.4442383 N Long: 72.3236331 W",80,"Lat 42.4436998. Long 72.3297100",45,-1.14,19.57,"2024-08-06 17:56:47"
"Pool","Center",NA,"Night","","","Rock,Pebble",NA,-72.3297101666667,42.4436001666667,"2024-08-06 19:18:00","night","UNDERHILL",35,"iPad",73,"Cloudy","Weak rain","17:59","22:13","UNDH202408061801EST","","18:01","Lat:42.4442383 N Long: 72.3236331 W",80,"Lat 42.4436998. Long 72.3297100",45,-1.14,19.57,"2024-08-06 17:56:47"
"Pool","Right",NA,"Night","","","Rock,Boulder",NA,-72.3296545,42.4437785,"2024-08-06 19:52:00","night","UNDERHILL",35,"iPad",73,"Cloudy","Weak rain","17:59","22:13","UNDH202408061801EST","","18:01","Lat:42.4442383 N Long: 72.3236331 W",80,"Lat 42.4436998. Long 72.3297100",45,-1.14,19.57,"2024-08-06 17:56:47"
"Pool","Center",NA,"Night","","","Rock,Pebble",NA,-72.3279378333333,42.4449436666667,"2024-08-06 19:58:00","night","UNDERHILL",44,"iPad",73,"Cloudy","Weak rain","17:59","22:13","UNDH202408061801EST","","18:01","Lat:42.4442383 N Long: 72.3236331 W",80,"Lat 42.4436998. Long 72.3297100",45,-1.14,19.57,"2024-08-06 17:56:47"
"Pool","Center",NA,"Night","","","Rock,Boulder",NA,-72.3278041666667,42.4452308333333,"2024-08-06 20:01:00","night","UNDERHILL",45,"iPad",73,"Cloudy","Weak rain","17:59","22:13","UNDH202408061801EST","","18:01","Lat:42.4442383 N Long: 72.3236331 W",80,"Lat 42.4436998. Long 72.3297100",45,-1.14,19.57,"2024-08-06 17:56:47"
"Glide","Center",NA,"Night","","","Rock,Pebble",NA,-72.326227,42.445448,"2024-08-06 20:07:00","night","UNDERHILL",33,"iPad",73,"Cloudy","Weak rain","17:59","22:13","UNDH202408061801EST","","18:01","Lat:42.4442383 N Long: 72.3236331 W",80,"Lat 42.4436998. Long 72.3297100",45,-1.14,19.57,"2024-08-06 17:56:47"
"Run","Center",NA,"Night","","","Rock,Pebble",NA,-72.3262358333333,42.4455693333333,"2024-08-06 21:01:00","night","UNDERHILL",33,"iPad",73,"Cloudy","Weak rain","17:59","22:13","UNDH202408061801EST","","18:01","Lat:42.4442383 N Long: 72.3236331 W",80,"Lat 42.4436998. Long 72.3297100",45,-1.14,19.57,"2024-08-06 17:56:47"
"Pool","Left",NA,"Night","","","Rock,Pebble",NA,-72.3279073333333,42.4452226666667,"2024-08-06 21:09:00","night","UNDERHILL",45,"iPad",73,"Cloudy","Weak rain","17:59","22:13","UNDH202408061801EST","","18:01","Lat:42.4442383 N Long: 72.3236331 W",80,"Lat 42.4436998. Long 72.3297100",45,-1.14,19.57,"2024-08-06 17:56:47"
"Pool","Center",NA,"Night","","","Rock,Pebble",NA,-72.3280323333334,42.4448825,"2024-08-06 21:15:00","night","UNDERHILL",44,"iPad",73,"Cloudy","Weak rain","17:59","22:13","UNDH202408061801EST","","18:01","Lat:42.4442383 N Long: 72.3236331 W",80,"Lat 42.4436998. Long 72.3297100",45,-1.14,19.57,"2024-08-06 17:56:47"
"Pool","Right",NA,"Night","","","Boulder,Rock",NA,-72.3296783333333,42.443772,"2024-08-06 21:22:00","night","UNDERHILL",35,"iPad",73,"Cloudy","Weak rain","17:59","22:13","UNDH202408061801EST","","18:01","Lat:42.4442383 N Long: 72.3236331 W",80,"Lat 42.4436998. Long 72.3297100",45,-1.14,19.57,"2024-08-06 17:56:47"
"Run","Right",NA,"Night","","","Rock,Boulder",NA,-72.3294626666667,42.443754,"2024-08-06 21:41:00","night","UNDERHILL",35,"iPad",73,"Cloudy","Weak rain","17:59","22:13","UNDH202408061801EST","","18:01","Lat:42.4442383 N Long: 72.3236331 W",80,"Lat 42.4436998. Long 72.3297100",45,-1.14,19.57,"2024-08-06 17:56:47"
"Pool","Center",NA,"Night","","","Rock,Boulder",NA,-72.3278855,42.4449518333333,"2024-08-06 21:48:00","night","UNDERHILL",44,"iPad",73,"Cloudy","Weak rain","17:59","22:13","UNDH202408061801EST","","18:01","Lat:42.4442383 N Long: 72.3236331 W",80,"Lat 42.4436998. Long 72.3297100",45,-1.14,19.57,"2024-08-06 17:56:47"
"Pool","Center",NA,"Night","","","Pebble,Rock",NA,-72.3277471666667,42.4452101666667,"2024-08-06 21:49:00","night","UNDERHILL",45,"iPad",73,"Cloudy","Weak rain","17:59","22:13","UNDH202408061801EST","","18:01","Lat:42.4442383 N Long: 72.3236331 W",80,"Lat 42.4436998. Long 72.3297100",45,-1.14,19.57,"2024-08-06 17:56:47"
"Glide","Left",NA,"Night","","","Rock,Pebble",NA,-72.3262768333333,42.4454693333333,"2024-08-06 21:54:00","night","UNDERHILL",33,"iPad",73,"Cloudy","Weak rain","17:59","22:13","UNDH202408061801EST","","18:01","Lat:42.4442383 N Long: 72.3236331 W",80,"Lat 42.4436998. Long 72.3297100",45,-1.14,19.57,"2024-08-06 17:56:47"
"Pool","Center",NA,"Fully shaded","Too murky to see substrate","","",NA,-72.5059998333333,42.6683585,"2024-08-07 07:39:00","day","DRY UPPER",21,"iPad",60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70,0.25,17.18,"2024-08-07 08:20:43"
"Pool","Center",NA,"Fully shaded","","Woody_debris","Rock,Pebble",188,-72.5050578333333,42.6681898333333,"2024-08-07 08:02:00","day","DRY UPPER",30.1,"iPad",60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70,0.25,17.18,"2024-08-07 08:20:43"
"Pool","Center",NA,"Fully shaded","","","Rock,Pebble",NA,-72.5045596666667,42.6675388333333,"2024-08-07 08:16:00","day","DRY UPPER",16,"iPad",60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70,0.25,17.18,"2024-08-07 08:20:43"
"Run","Left",NA,"Lightly shaded","","Woody_debris","Pebble,Rock,Granule",NA,-72.5040391666667,42.6659603333333,"2024-08-07 08:30:00","day","DRY UPPER",54,"iPad",60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70,0.25,17.18,"2024-08-07 08:20:43"
"Pool","Center",NA,"Mostly shaded","Moved up stream probably alive","","Sand,Granule",186,-72.5046788333333,42.6619403333333,"2024-08-07 10:04:00","day","DRY UPPER",21,"iPad",60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70,0.25,17.18,"2024-08-07 08:20:43"
"Pool","Right",NA,"Mostly shaded","","Root_bundle","Mud,Pebble,Rock",NA,-72.5059426666667,42.66836,"2024-08-07 11:04:00","day","DRY UPPER",25,"iPad",60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70,0.25,17.18,"2024-08-07 08:20:43"
"Pool","Center",NA,"Mostly shaded","","","Rock,Pebble,Granule",NA,-72.505065,42.668268,"2024-08-07 11:09:00","day","DRY UPPER",30.1,"iPad",60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70,0.25,17.18,"2024-08-07 08:20:43"
"Pool","Center",NA,"Mostly shaded","","Root_bundle","Rock,Sand",NA,-72.504481,42.6677998333333,"2024-08-07 11:16:00","day","DRY UPPER",16,"iPad",60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70,0.25,17.18,"2024-08-07 08:20:43"
"","",NA,"Mostly shaded","","","Pebble,Rock,Sand",NA,-72.5039475,42.666022,"2024-08-07 11:24:00","day","DRY UPPER",54,"iPad",60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70,0.25,17.18,"2024-08-07 08:20:43"
"Pool","Center",NA,"Fully shaded","","Woody_debris","Rock,Pebble,Granule",NA,-72.50412,42.6660135,"2024-08-07 12:07:00","day","DRY UPPER",54,"iPad",60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70,0.25,17.18,"2024-08-07 08:20:43"
"Pool","Center",NA,"Fully shaded","","Woody_debris","Mud",NA,-72.5045981666667,42.6678108333333,"2024-08-07 12:17:00","day","DRY UPPER",16,"iPad",60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70,0.25,17.18,"2024-08-07 08:20:43"
"Pool","Center",NA,"Mostly shaded","","","Rock",NA,-72.5049303333333,42.6681856666667,"2024-08-07 12:23:00","day","DRY UPPER",30.1,"iPad",60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70,0.25,17.18,"2024-08-07 08:20:43"
"Pool","Left",NA,"Fully shaded","","","Mud",NA,-72.5062175,42.6683886666667,"2024-08-07 12:30:00","day","DRY UPPER",29.1,"iPad",60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70,0.25,17.18,"2024-08-07 08:20:43"
"Run","Center",NA,"Mostly shaded","","","Mud,Rock",NA,-72.5058666666666,42.668335,"2024-08-07 17:18:00","night","DRY UPPER",29.1,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
"Pool","Left",NA,"Fully shaded","","Woody_debris,Root_bundle","Mud,Rock",NA,-72.5051161666667,42.6682056666667,"2024-08-07 17:21:00","night","DRY UPPER",30.1,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
"Pool","Center",NA,"Fully shaded","","Woody_debris,Root_bundle","Mud,Sand",NA,-72.5045476666667,42.6675745,"2024-08-07 17:25:00","night","DRY UPPER",16,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
"Pool","Right",NA,"Mostly shaded","","Woody_debris,Root_bundle","Mud,Rock",NA,-72.5041211666667,42.666043,"2024-08-07 17:30:00","night","DRY UPPER",54,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
"Pool","Center",NA,"Fully shaded","","Woody_debris","Rock,Boulder,Mud",NA,-72.504426,42.6619371666667,"2024-08-07 17:45:00","night","DRY UPPER",21,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
"Pool","Left",NA,"Fully shaded","","Woody_debris","Mud",NA,-72.5045033333333,42.6618086666667,"2024-08-07 18:11:00","night","DRY UPPER",21,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
"Pool","Right",NA,"Fully shaded","","Root_bundle,Woody_debris","Mud,Rock",NA,-72.5041511666667,42.6662281666667,"2024-08-07 18:23:00","night","DRY UPPER",54,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
"Pool","Center",NA,"Night","","Woody_debris,Root_bundle","Mud",NA,-72.5045951666667,42.6676376666667,"2024-08-07 18:28:00","night","DRY UPPER",16,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
"Pool","Left",NA,"Night","","Woody_debris","Mud",NA,-72.5049878333333,42.6682646666667,"2024-08-07 18:31:00","night","DRY UPPER",30.1,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
"Pool","Center",NA,"Night","","Woody_debris","Mud,Rock",NA,-72.5060186666666,42.668467,"2024-08-07 18:35:00","night","DRY UPPER",29.1,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
"Run","Left",NA,"Night","","Woody_debris","Mud,Rock",NA,-72.506213,42.6683723333333,"2024-08-07 18:59:00","night","DRY UPPER",29.1,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
"Pool","Center",NA,"Night","","Woody_debris,Root_bundle","Mud,Rock",NA,-72.5045675,42.6676808333333,"2024-08-07 19:18:00","night","DRY UPPER",16,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
"Run","Left",NA,"Night","","Woody_debris","Mud,Rock",NA,-72.5058761666667,42.668508,"2024-08-07 19:53:00","night","DRY UPPER",29.1,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
